YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
202401,186913,1148426,1,.69,"NNE","VALE",39.5385,-76.3932,3932310,7623592
202401,186913,1148426,2,.46,"N","VALE",39.5367,-76.3994,3932202,7623964
202401,186913,1148426,3,.32,"NE","VALE",39.5336,-76.3963,3932016,7623778
202401,186913,1148426,4,.63,"NE","VALE",39.5364,-76.3915,3932184,7623490
202401,186913,1148427,1,1.23,"WSW","WHITE MARSH",39.3745,-76.4519,3922470,7627114
202401,186913,1148427,2,1.38,"WSW","WHITE MARSH",39.3727,-76.4541,3922362,7627246
202401,186913,1148427,3,1.26,"SW","WHITE MARSH",39.3693,-76.4491,3922158,7626946
202401,186913,1148427,4,1.03,"SW","WHITE MARSH",39.3717,-76.4459,3922302,7626754
202401,186913,1148428,1,.88,"W","SAMS CREEK",39.5013,-77.1164,3930078,776984
202401,186913,1148428,2,1.11,"W","SAMS CREEK",39.4992,-77.1209,3929952,777254
202401,186913,1148428,3,.82,"WSW","SAMS CREEK",39.4964,-77.1147,3929784,776882
202401,186913,1148428,4,.68,"W","SAMS CREEK",39.4998,-77.1127,3929988,776762
202401,186913,1148429,1,1.18,"NE","ELKTON",39.6131,-75.8156,3936786,7548936
202401,186913,1148429,2,.98,"NNE","ELKTON",39.6122,-75.8206,3936732,7549236
202401,186913,1148429,3,.93,"NE","ELKTON",39.6096,-75.8177,3936576,7549062
202401,186913,1148429,4,1.18,"NE","ELKTON",39.6119,-75.8141,3936714,7548846
202401,186913,1148431,1,.89,"S","DARLINGTON",39.6172,-76.2017,3937032,7612102
202401,186913,1148431,2,1.07,"S","DARLINGTON",39.6147,-76.2027,3936882,7612162
202401,186913,1148431,3,1.1,"S","DARLINGTON",39.6141,-76.1992,3936846,7611952
202401,186913,1148431,4,.91,"S","DARLINGTON",39.6168,-76.1994,3937008,7611964
202401,186913,1148433,1,1.35,"NE","BEL AIR",39.5415,-76.3296,3932490,7619776
202401,186913,1148433,2,1.24,"NE","BEL AIR",39.5407,-76.3314,3932442,7619884
202401,186913,1148433,3,1.25,"ENE","BEL AIR",39.5389,-76.3295,3932334,7619770
202401,186913,1148433,4,1.33,"ENE","BEL AIR",39.5396,-76.3283,3932376,7619698
202401,186913,1148435,1,1.43,"SSW","HARNEY",39.7027,-77.2147,3942162,7712882
202401,186913,1148435,2,1.51,"N","BRIDGEPORT",39.7017,-77.2171,3942102,7713026
202401,186913,1148435,3,1.33,"NNE","BRIDGEPORT",39.6989,-77.215,3941934,7712900
202401,186913,1148435,4,1.37,"NNE","BRIDGEPORT",39.699,-77.2128,3941940,7712768
202401,186913,1148436,1,.91,"N","SENECA",39.0932,-77.3302,395592,7719812
202401,186913,1148436,2,.74,"NNW","SENECA",39.0898,-77.3355,395388,7720130
202401,186913,1148436,3,.48,"N","SENECA",39.087,-77.3287,395220,7719722
202401,186913,1148436,4,.81,"NNE","SENECA",39.0909,-77.3246,395454,7719476
202401,186913,1148438,1,.33,"S","UPPER MARLBORO",38.8152,-76.75,3848912,7645000
202401,186913,1148438,2,.4,"SSW","UPPER MARLBORO",38.8145,-76.7521,3848870,7645126
202401,186913,1148438,3,.48,"S","UPPER MARLBORO",38.813,-76.7511,3848780,7645066
202401,186913,1148438,4,.43,"S","UPPER MARLBORO",38.8138,-76.7491,3848828,7644946
202401,186914,1148534,1,1.78,"N","CALVERTON",38.6552,-77.6762,3839312,7740572
202401,186914,1148534,2,1.89,"NNW","CALVERTON",38.656,-77.6809,3839360,7740854
202401,186914,1148534,3,1.56,"NNW","CALVERTON",38.6515,-77.6791,3839090,7740746
202401,186914,1148534,4,1.51,"NNW","CALVERTON",38.6515,-77.6756,3839090,7740536
202401,186914,1148535,1,1.76,"S","CATHARPIN",38.8249,-77.5758,3849494,7734548
202401,186914,1148535,2,1.82,"SSW","CATHARPIN",38.8247,-77.5792,3849482,7734752
202401,186914,1148535,3,1.93,"S","CATHARPIN",38.8226,-77.5767,3849356,7734602
202401,186914,1148535,4,1.78,"S","CATHARPIN",38.8245,-77.5745,3849470,7734470
202401,186965,1150179,1,3.65,"SSE","SPRING HOLLOW",30.54,-85.6,3032400,8536000
202401,186965,1150180,1,2.38,"W","WAUSAU",30.63,-85.62,3037800,8537200
202401,186965,1150181,1,2.39,"SSE","BROCK CROSSROAD",30.66,-85.6,3039600,8536000
202401,186965,1150182,1,5.16,"NNW","VICKSBURG",30.39,-85.69,3023400,8541400
202401,186965,1150183,1,2.73,"SW","CROW",30.72,-85.58,3043200,8534800
202401,186965,1150184,1,2.16,"NNW","WAUSAU",30.66,-85.59,3039600,8535400
202401,186965,1150185,1,.69,"N","WAUSAU",30.64,-85.58,3038400,8534800
202401,186965,1150186,1,.91,"SW","CROW",30.74,-85.56,3044400,8533600
202401,186965,1150187,1,1.5,"NNW","BRADFORD",30.67,-85.56,3040200,8533600
202401,186965,1150188,1,.91,"SW","CROW",30.74,-85.56,3044400,8533600
202401,186965,1150189,1,.59,"E","WAUSAU",30.63,-85.57,3037800,8534200
202401,186965,1150190,1,0,"N","CHIPLEY MUNICIPAL ARPT",30.75,-85.51,3045000,8530600
202401,186965,1150191,1,1.19,"E","BRADFORD",30.65,-85.53,3039000,8531800
202401,186965,1150192,1,.69,"S","BAHOMA",30.8,-85.5,3048000,8530000
202401,186965,1150193,1,.69,"S","GILBERTS MILL",30.62,-85.49,3037200,8529400
202401,186965,1150194,1,1.5,"NNW","GRACEVILLE",30.97,-85.52,3058200,8531200
202401,186965,1150195,1,3.29,"SSW","JACOB CITY",30.85,-85.44,3051000,8526400
202401,186965,1150196,1,.59,"E","CAMPBELLTON",30.95,-85.39,3057000,8523400
202401,186965,1150197,1,3.51,"S","JACOB CITY",30.84,-85.42,3050400,8525200
202401,186965,1150198,1,4.15,"W","COTTONDALE",30.79,-85.44,3047400,8526400
202401,186965,1150199,1,0,"N","CAMPBELLTON",30.95,-85.4,3057000,8524000
202401,186965,1150200,1,1.38,"S","ELLAVILLE",30.95,-85.37,3057000,8522200
202401,186965,1150201,1,1.5,"NNW","ELLAVILLE",30.99,-85.38,3059400,8522800
202401,186965,1150202,1,.91,"NE","ELLAVILLE",30.98,-85.36,3058800,8521600
202401,186965,1150204,1,.91,"NE","ALFORD",30.7,-85.38,3042000,8522800
202401,186965,1150205,1,1.38,"S","COTTONDALE ARPT",30.76,-85.37,3045600,8522200
202401,186965,1150206,1,4.38,"ENE","COTTONDALE",30.81,-85.3,3048600,8518000
202401,186965,1150207,1,3.29,"NNE","SILLS",30.98,-85.25,3058800,8515000
202401,186965,1150208,1,3.27,"ENE","SILLS",30.96,-85.23,3057600,8513800
202401,186965,1150209,1,2.47,"ENE","SILLS",30.95,-85.24,3057000,8514400
202401,186965,1150210,1,0,"N","FOUNTAIN",30.47,-85.42,3028200,8525200
202401,186965,1150211,1,.69,"S","COMPASS LAKE",30.58,-85.39,3034800,8523400
202401,186965,1150212,1,4.05,"NW","(MAI)MARIANNA MUNICIPAL ARPT",30.87,-85.23,3052200,8513800
202401,186965,1150213,1,2.38,"E","KYNESVILLE",30.73,-85.31,3043800,8518600
202401,186965,1150214,1,2.47,"WNW","MALONE",30.96,-85.2,3057600,8512000
202401,186965,1150215,1,3.28,"ESE","RIDGETOP",30.61,-85.34,3036600,8520400
202401,186965,1150216,1,3.63,"E","ROUND LAKE",30.66,-85.32,3039600,8519200
202401,186965,1150217,1,0,"N","GREENWOOD",30.87,-85.16,3052200,859600
202401,186965,1150218,1,4.81,"E","COMPASS LAKE",30.6,-85.31,3036000,8518600
202401,186965,1150219,1,4.8,"E","ROUND LAKE",30.66,-85.3,3039600,8518000
202401,186965,1150220,1,1.78,"E","GREENWOOD",30.87,-85.13,3052200,857800
202401,186965,1150221,1,5.39,"E","ROUND LAKE",30.66,-85.29,3039600,8517400
202401,186965,1150222,1,1.5,"SSE","BASCOM",30.9,-85.1,3054000,856000
202401,186965,1150223,1,1.37,"ESE","GREENWOOD",30.86,-85.14,3051600,858400
202401,186965,1150224,1,2.47,"WNW","TWO EGG",30.86,-85.11,3051600,856600
202401,186965,1150225,1,4.12,"WSW","SIMSVILLE",30.65,-85.23,3039000,8513800
202401,186965,1150226,1,3.81,"WNW","HORNSVILLE",30.96,-85.06,3057600,853600
202401,186965,1150227,1,2.26,"SW","ROCKY CREEK",30.63,-85.19,3037800,8511400
202401,186965,1150228,1,1.19,"W","HORNSVILLE",30.94,-85.02,3056400,851200
202401,186965,1150229,1,1.38,"S","STAR",30.69,-85.13,3041400,857800
202401,186965,1150230,1,2.39,"NNW","CYPRESS",30.74,-85.09,3044400,855400
202401,186965,1150231,1,.6,"W","WEWAHITCHKA",30.11,-85.2,306600,8512000
202401,186965,1150232,1,.59,"W","INWOOD",30.7,-84.98,3042000,8458800
202401,186965,1150233,1,2.07,"N","TALLAHASSEE COMMUNITY COLLEGE",30.47,-84.34,3028200,8420400
202401,186965,1150234,1,.91,"SW","TALLAHASSEE COMMUNITY COLLEGE",30.43,-84.35,3025800,8421000
202401,186965,1150235,1,1.19,"E","TALLAHASSEE COMMUNITY COLLEGE",30.44,-84.32,3026400,8419200
202401,186965,1150236,1,.69,"N","LAKE BRADFORD",30.41,-84.33,3024600,8419800
202401,186965,1150237,1,.6,"W","TALLAHASSEE MEMORIAL HOSPITAL",30.45,-84.27,3027000,8416200
202401,186965,1150238,1,.69,"N","MACON COMMUNITY PARK",30.5,-84.27,3030000,8416200
202401,186965,1150239,1,1.82,"NW","LAKE IAMONIA",30.65,-84.27,3039000,8416200
202401,186965,1150240,1,2.39,"SSE","PISGAH CHURCH",30.52,-84.13,3031200,847800
202401,186965,1150241,1,3.06,"ESE","KILLEARN ESTATES",30.5,-84.17,3030000,8410200
202401,186965,1150242,1,.69,"N","CAPITOLA",30.46,-84.09,3027600,845400
202401,186965,1150243,1,1.38,"ESE","DRIFTON",30.48,-83.86,3028800,8351600
202401,186965,1150244,1,3.63,"NW","AUCILLA",30.51,-83.8,3030600,8348000
202401,186965,1150245,1,2.83,"SSW","AUCILLA",30.44,-83.76,3026400,8345600
202401,186965,1150246,1,0,"N","MADISON",30.46,-83.41,3027600,8324600
202401,186965,1150248,1,0,"N","CROSS CITY",29.63,-83.12,2937800,837200
202401,186965,1150250,1,2.45,"SSW","SANTA ROSA BEACH",30.346,-86.2317,3020760,8613902
202401,186965,1150250,2,.97,"S","FREEPORT",30.4761,-86.1273,3028566,867638
202401,186965,1150160,1,3.15,"SW","BONIFAY",30.75,-85.72,3045000,8543200
202401,186965,1150161,1,1.19,"W","HOLMES VALLEY",30.57,-85.76,3034200,8545600
202401,186965,1150162,1,1.79,"W","GREENHEAD",30.5,-85.68,3030000,8540800
202401,186965,1150163,1,1.19,"W","BONIFAY",30.78,-85.7,3046800,8542000
202401,186965,1150164,1,1.38,"N","BONIFAY",30.8,-85.68,3048000,8540800
202401,186965,1150166,1,1.5,"NNE","BONIFAY",30.8,-85.67,3048000,8540200
202401,186965,1150167,1,4.19,"SE","BETHLEHEM",30.87,-85.69,3052200,8541400
202401,186965,1150168,1,1.37,"ENE","BONIFAY",30.79,-85.66,3047400,8539600
202401,186965,1150169,1,1.38,"WSW","SYLVANIA",30.61,-85.69,3036600,8541400
202401,186965,1150171,1,.91,"NE","JOHNSON CROSSROAD",30.73,-85.65,3043800,8539000
202401,186965,1150172,1,0,"N","BONIFAY",30.78,-85.68,3046800,8540800
202401,186965,1150175,1,1.5,"NNE","POPLAR HEAD",30.73,-85.63,3043800,8537800
202401,186965,1150176,1,3.29,"NNE","POPLAR HEAD",30.75,-85.61,3045000,8536600
202401,186965,1150177,1,1.37,"WSW","NOMA",30.88,-85.64,3052800,8538400
202401,186965,1150178,1,1.91,"ENE","SYLVANIA",30.63,-85.64,3037800,8538400
202401,187869,1153844,2,.67,"W","EAST GREENVILLE",40.4214,-75.5126,4025284,7530756
202401,187869,1153844,3,1.88,"SSE","HIGH PARK",40.1761,-75.083,4010566,754980
202401,187869,1153844,4,.35,"WSW","FLOURTOWN",40.1187,-75.2264,407122,7513584
202401,187869,1153845,1,1.42,"ENE","(PHL)PHILADELPHIA IN",39.8888,-75.2259,3953328,7513554
202401,187869,1153845,2,.98,"ENE","OVERBROOK",39.9854,-75.2329,3959124,7513974
202401,187869,1153845,3,1.38,"SSE","WAYNE JCT",40.0025,-75.1573,40150,759438
202401,187869,1153845,4,1.78,"NE","PHILADELPHIA",39.9659,-75.1436,3957954,758616
202401,187869,1153845,5,3.09,"S","PHILADELPHIA",39.9059,-75.1601,3954354,759606
202401,187869,1153846,1,1.28,"E","LANGHORNE BUEHL ARPT",40.1816,-74.8759,4010896,7452554
202401,187869,1153846,2,.73,"NE","LANGHORNE TERRACE",40.1583,-74.9215,409498,7455290
202401,187869,1153846,3,.83,"S","FRICKS",40.288,-75.2501,4017280,7515006
202401,187869,1153846,4,.43,"E","LANDISVILLE",40.3501,-75.1118,4021006,756708
202401,187870,1153847,1,1.41,"NW","SOMERVILLE ARPT",40.6365,-74.6858,4038190,7441148
202401,187870,1153847,2,1.24,"WNW","MT BETHEL",40.6374,-74.5415,4038244,7432490
202401,187870,1153847,3,1.37,"N","ROCKY HILL",40.4194,-74.6249,4025164,7437494
202401,187870,1153847,4,1.24,"WSW","BLAWENBURG",40.4139,-74.7221,4024834,7443326
202401,187870,1153848,1,2.16,"NNE","GREEN POND",41.0506,-74.4718,413036,7428308
202401,187870,1153848,2,1.54,"SE","BARTLEY",40.8034,-74.7003,4048204,7442018
202401,187870,1153848,3,.73,"NE","CONVENT STATION",40.7882,-74.4611,4047292,7427666
202401,187870,1153848,4,.72,"SSE","KINNETON",40.9903,-74.3651,4059418,7421906
202401,187879,1153869,1,.57,"NE","CONVENT STATION",40.7868,-74.4639,4047208,7427834
202401,187879,1153869,2,2.1,"NW","BARTLEY",40.8406,-74.7495,4050436,7444970
202401,188566,1160803,6,1.16,"NW","COLLETTSVILLE",35.933,-81.693,3555980,8141580
202401,188566,1160805,1,1.57,"WSW","ROCKY RIVER",35.312,-80.626,3518720,8037560
202401,188566,1160805,2,2.62,"NE","FLOWS STORE",35.329,-80.54,3519740,8032400
202401,188566,1160805,3,1.11,"WNW","GEORGEVILLE",35.328,-80.487,3519680,8029220
202401,188566,1160805,4,1.48,"E","MT PLEASANT",35.397,-80.424,3523820,8025440
202401,188566,1160805,5,2,"NNE","BARRIERS MILL",35.395,-80.412,3523700,8024720
202401,188566,1160805,6,.35,"SW","GEORGEVILLE",35.317,-80.475,3519020,8028500
202401,188566,1160805,7,2.03,"ENE","FLOWS STORE",35.315,-80.539,3518900,8032340
202401,188566,1160805,8,2.06,"SW","ROCKY RIVER",35.3,-80.627,3518000,8037620
202401,188566,1160806,1,3.51,"WNW","PINEVILLE",35.093,-80.96,355580,8057600
202401,188566,1160806,2,2.77,"NW","PINEVILLE",35.108,-80.935,356480,8056100
202401,188566,1160806,3,1.66,"S","STONEHAVEN",35.146,-80.77,358760,8046200
202401,188566,1160806,4,1.13,"NNE","HAHN",35.335,-80.712,3520100,8042720
202401,188566,1160806,5,.88,"WNW","HAHN",35.327,-80.733,3519620,8043980
202401,188566,1160806,6,1.41,"E","THOMASBORO",35.249,-80.875,3514940,8052500
202401,188566,1160806,7,1.62,"SE","SHOPTON",35.156,-80.947,359360,8056820
202401,188566,1160807,1,1.04,"S","LANDIS",35.535,-80.622,3532100,8037320
202401,188566,1160807,2,1.14,"WSW","TRADING FORD",35.691,-80.387,3541460,8023220
202401,188566,1160808,1,.5,"SW","KANNAPOLIS",35.494,-80.635,3529640,8038100
202401,188566,1160808,2,3.01,"SE","CONCORD",35.393,-80.558,3523580,8033480
202401,188566,1160809,1,2.62,"WNW","POOLETOWN",35.59,-80.275,3535400,8016500
202401,188566,1160810,1,4.5,"WSW","BOILING SPGS",35.222,-81.752,3513320,8145120
202401,188566,1160810,2,4.85,"WSW","BOILING SPGS",35.213,-81.753,3512780,8145180
202401,188566,1160810,3,3.32,"S","BOILING SPGS",35.202,-81.681,3512120,8140860
202401,188566,1160810,4,4.94,"WSW","EARL",35.175,-81.612,3510500,8136720
202401,188566,1160810,5,4.03,"S","SHELBY MUNI ARPT",35.192,-81.607,3511520,8136420
202401,188566,1160810,6,2.36,"SSW","BOILING SPGS",35.22,-81.7,3513200,8142000
202401,188566,1160811,1,1.48,"E","MT PLEASANT",35.397,-80.424,3523820,8025440
202401,188566,1160811,2,1.98,"NNE","BARRIERS MILL",35.395,-80.413,3523700,8024780
202401,188566,1160811,3,.31,"WSW","GEORGEVILLE",35.318,-80.475,3519080,8028500
202401,188566,1160811,4,.75,"SW","ROCKY RIVER",35.312,-80.609,3518720,8036540
202401,188566,1160811,5,1.4,"N","HARRISBURG",35.34,-80.674,3520400,8040440
202401,188566,1160811,6,.29,"ESE","ROBERTA MILLS",35.369,-80.645,3522140,8038700
202401,188566,1160811,7,3.28,"NNE","FLOWS STORE",35.342,-80.543,3520520,8032580
202401,188566,1160811,8,1.97,"NNW","GEORGEVILLE",35.344,-80.489,3520640,8029340
202401,188566,1160813,1,3.51,"WNW","PINEVILLE",35.093,-80.96,355580,8057600
202401,188566,1160813,2,2.77,"NW","PINEVILLE",35.108,-80.935,356480,8056100
202401,188566,1160813,3,1.66,"S","STONEHAVEN",35.146,-80.77,358760,8046200
202401,188566,1160813,4,1.13,"NNE","HAHN",35.335,-80.712,3520100,8042720
202401,188566,1160813,5,.88,"WNW","HAHN",35.327,-80.733,3519620,8043980
202401,188566,1160813,6,2.98,"SW","PAW CREEK",35.25,-80.988,3515000,8059280
202401,188566,1160813,7,1.62,"SE","SHOPTON",35.156,-80.947,359360,8056820
202401,188566,1160846,1,5.6,"SSW","MATTHEWS",35.05,-80.78,353000,8046800
202401,186965,1150253,1,3.77,"SSE","EUCHEEANNA",30.5872,-86.0243,3035232,861458
202401,186965,1150253,2,2.18,"WSW","DOUGLAS CROSSROADS",30.663,-86.001,3039780,8660
202401,186965,1150254,1,3.73,"E","PONCE DE LEON",30.7121,-85.8679,3042726,8552074
202401,186965,1150254,2,3.32,"S","WESTVILLE",30.7223,-85.8569,3043338,8551414
202401,186965,1150255,1,.61,"SSE","BILTMORE BEACH",30.1322,-85.7452,307932,8544712
202401,186965,1150255,2,.48,"SE","BILTMORE BEACH",30.1353,-85.744,308118,8544640
202401,186965,1150256,1,.19,"SW","BILTMORE BEACH",30.1384,-85.7526,308304,8545156
202401,186965,1150256,2,.88,"SW","(PFN)PANAMA CITY ARPT",30.1918,-85.6912,3011508,8541472
202401,186965,1150257,1,.72,"N","LYNN HAVEN",30.2403,-85.6419,3014418,8538514
202401,186965,1150257,2,1.39,"E","BENNETT",30.3861,-85.5071,3023166,8530426
202401,186965,1150319,1,5.4,"WNW","RICHTER CROSSROADS",30.8676,-85.5799,3052056,8534794
202401,186965,1150319,2,2.75,"NW","ELLAVILLE",30.998,-85.403,3059880,8524180
202401,186965,1150320,1,.45,"WNW","DE FUNIAK SPRINGS ARPT",30.7333,-86.1565,3043998,869390
202401,186965,1150320,2,.55,"NNW","DE FUNIAK SPRINGS ARPT",30.7375,-86.1533,3044250,869198
202401,186965,1150321,1,2.75,"ENE","GILBERTS MILL",30.65,-85.45,3039000,8527000
202401,186965,1150321,2,3.62,"ENE","GILBERTS MILL",30.6537,-85.4357,3039222,8526142
202401,186965,1150322,1,.98,"NE","PARKER",30.1417,-85.5907,308502,8535442
202401,186965,1150322,2,1.74,"NE","PARKER",30.1449,-85.5765,308694,8534590
202401,186965,1150323,1,1.18,"SSW","BETTS",30.5135,-85.3949,3030810,8523694
202401,186965,1150323,2,.33,"ESE","BETTS",30.528,-85.385,3031680,8523100
202401,186965,1150324,1,3.61,"WSW","CENTER LAKE",30.528,-85.385,3031680,8523100
202401,186965,1150324,2,2.14,"WNW","CENTER LAKE",30.567,-85.36,3034020,8521600
202401,186965,1150325,1,2.39,"SE","COMPASS LAKE",30.567,-85.36,3034020,8521600
202401,186965,1150325,2,4.08,"ESE","ROUND LAKE",30.6365,-85.3131,3038190,8518786
202401,186965,1150330,1,4,"WNW","SIMSVILLE",30.71,-85.2276,3042600,8513656
202401,186965,1150330,2,1.16,"ESE","BASCOM",30.9152,-85.0912,3054912,855472
202401,186965,1150346,1,1.9,"ENE","BLOXHAM",30.3879,-84.5895,3023274,8435370
202401,186965,1150346,2,2.8,"ENE","BLOXHAM",30.397,-84.5773,3023820,8434638
202401,186966,1149920,1,.91,"SE","STEAM MILL",30.96,-84.95,3057600,8457000
202401,186966,1149921,1,.59,"W","DONALSONVILLE",31.04,-84.88,312400,8452800
202401,186966,1149922,1,0,"N","COLQUITT",31.17,-84.73,3110200,8443800
202401,186966,1149923,1,.55,"WNW","COLQUITT",31.1728,-84.7387,3110368,8444322
202401,186966,1149925,1,.91,"NW","HILTON",31.29,-85.07,3117400,854200
202401,186966,1149926,1,0,"N","CUTHBERT",31.77,-84.78,3146200,8446800
202401,186966,1149927,1,0,"N","BLAKELY",31.37,-84.93,3122200,8455800
202401,186966,1149928,1,0,"N","DONALSONVILLE",31.04,-84.87,312400,8452200
202401,186966,1149929,1,0,"N","PARROTT",31.89,-84.51,3153400,8430600
202401,186966,1149930,1,0,"N","HANOVER",30.93,-84.64,3055800,8438400
202401,186966,1149931,1,0,"N","SASSER",31.71,-84.34,3142600,8420400
202401,186966,1149932,1,.91,"SW","STARKSVILLE",31.76,-84.15,3145600,849000
202401,186966,1149933,1,.91,"NW","ALBANY",31.58,-84.18,3134800,8410800
202401,186966,1149934,1,3,"NNE","ALBANY",31.61,-84.15,3136600,849000
202401,186966,1149935,1,.91,"SE","COOLIDGE",31.01,-83.85,31600,8351000
202401,186966,1149937,1,3.81,"WNW","PELHAM",31.14,-84.21,318400,8412600
202401,186966,1149938,1,.69,"N","BACONTON",31.38,-84.16,3122800,849600
202401,186966,1149939,1,.91,"NW","SYLVESTER",31.54,-83.84,3132400,8350400
202401,186966,1149940,1,4.96,"NE","DOLES",31.74,-83.81,3144400,8348600
202401,186966,1149941,1,4.11,"WSW","CENTER HILL",31.1,-83.95,316000,8357000
202401,186966,1149942,1,.91,"NW","ASHBURN",31.71,-83.66,3142600,8339600
202401,186966,1149944,1,.59,"E","HOMESTEAD PARK",30.84,-83.98,3050400,8358800
202401,186966,1149945,1,.69,"S","TIFTON",31.44,-83.5,3126400,8330000
202401,186966,1149947,1,1.5,"NNW","STAUNTON",31.3,-83.47,3118000,8328200
202401,186966,1149948,1,1.5,"NNW","VALDOSTA",30.85,-83.28,3051000,8316800
202401,186966,1149949,1,.91,"SE","TEETERVILLE",31.1,-83.13,316000,837800
202401,186966,1149954,1,1.19,"E","CLYATTVILLE",30.69,-83.29,3041400,8317400
202401,186966,1150302,1,1.1,"W","ROWENA",31.3785,-84.7285,3122710,8443710
202401,186966,1150302,2,2.67,"NNW","NICHOLASVILLE",31.435,-84.689,3126100,8441340
202401,186966,1150309,1,1.86,"E","ARLINGTON",31.435,-84.689,3126100,8441340
202401,186966,1150309,2,.52,"NW","OAK HILL",31.6052,-84.4764,3136312,8428584
202401,186967,1149633,1,2.26,"W","PANAMA CITY BEACH",30.2156,-85.8772,3012936,8552632
202401,186967,1149634,1,7.19,"SE","PANAMA CITY BEACH",30.138,-85.753,308280,8545180
202401,186967,1150251,1,2.47,"SSW","SANTA ROSA BEACH",30.3458,-86.2318,3020748,8613908
202401,186968,1149635,1,0,"N","LANARK VILLAGE",29.88,-84.59,2952800,8435400
202401,186968,1149636,1,1.38,"WNW","SOPCHOPPY",30.07,-84.5,304200,8430000
202401,186968,1149637,1,1.92,"ENE","SHADEVILLE",30.2,-84.27,3012000,8416200
202401,186968,1149638,1,3.65,"NNE","LLOYD",30.52,-84,3031200,8400
202401,186968,1149639,1,0,"N","PERRY",30.11,-83.58,306600,8334800
202401,186968,1149640,1,2.49,"ESE","MIDWAY",30,-83.03,3000,831800
202401,187007,1148318,1,3.44,"NNW","DEATSVILLE",32.6688,-86.4121,3240128,8624726
202401,187007,1148318,2,3.66,"SW","MILLBROOK",32.44,-86.4111,3226400,8624666
202401,187007,1148318,3,4.91,"W","WARE",32.4364,-86.1326,3226184,867956
202401,187007,1148318,4,2.6,"NNE","KID",32.7522,-86.0569,3245132,863414
202401,187007,1148319,1,4.6,"SSE","PRATTMONT",32.4117,-86.412,3224702,8624720
202401,187007,1148319,2,3.12,"SW","PRATTVILLE ARPT",32.4046,-86.5643,3224276,8633858
202401,187007,1148319,3,2.78,"N","POSEYS XRDS",32.6102,-86.5726,3236612,8634356
202401,187007,1148319,4,2.11,"E","PINE FLAT",32.6462,-86.414,3238772,8624840
202401,187021,1148347,1,.69,"N","EAST EVERETT",42.41,-71.05,4224600,713000
202401,187021,1148347,2,.7,"N","EAST EVERETT",42.41,-71.0482,4224600,712892
202401,187021,1148347,3,.62,"N","EAST EVERETT",42.4089,-71.0495,4224534,712970
202401,187021,1148347,4,.65,"N","EAST EVERETT",42.4093,-71.0507,4224558,713042
202401,187021,1148350,1,.76,"ESE","BAY STATE",42.3263,-72.656,4219578,7239360
202401,187021,1148350,2,.78,"ESE","BAY STATE",42.3268,-72.6554,4219608,7239324
202401,187021,1148350,3,.8,"ESE","BAY STATE",42.3264,-72.6551,4219584,7239306
202401,187021,1148350,4,.78,"ESE","BAY STATE",42.3262,-72.6557,4219572,7239342
202401,187021,1148351,1,.63,"SE","NORTH SCITUATE",42.2134,-70.7715,4212804,7046290
202401,187021,1148351,2,.66,"SE","NORTH SCITUATE",42.2136,-70.7705,4212816,7046230
202401,187021,1148351,3,.68,"SE","NORTH SCITUATE",42.2129,-70.7709,4212774,7046254
202401,187021,1148351,4,.65,"SE","NORTH SCITUATE",42.213,-70.7716,4212780,7046296
